id,user_id,currency
e450778895742253876dc82d9b5671dc0e8551178349dd6003610e245c769128,8715f69db8284340974af23b25ab4e1764a94d5f80c360c2b4d7723499152fd9,ETH
fc450e0ea5cf1d2954e81e3941beb3f61a38f13771acaa2b1e8a8aa807cdffa9,3ba5e78c47ed6c65c8d391afb8fe3a324a56b03bff6f9aace04a2f2755fa563b,ETH
add9b0bb352fc1efafe024cee2334f3fa3676e0115db0d8f45d2e253be0c018b,fad9434b3e5202052e8c4730feaaefeeb59cdc2290730d3530a24380db91362d,NGN
d08706bf569439279c4c1f5f17eba0b134d146483457ceb4a0dec690a2d83054,fad9434b3e5202052e8c4730feaaefeeb59cdc2290730d3530a24380db91362d,LTC
69edc202169a104181c52cb11e927aa8c59f7525b6a57fa7f9fdfb48fbe1613f,dbd3a1f60fa4cd5988992e47d535563ec44248919fea76cca8c6a6d0d527774c,NEAR
f12f0eebf6e1367db4729c88254a09e605f9052fdd4906e8ed6ec186465e9171,57ba6a501dbad7f0d71e5b8c6dc66e7b5d6535cb228ef84f970bdf120e5f4fd8,XBT
c8e42a1f5440e87ac92ad55b2e408ac1b3cb9239ef7c0d4ddd62b3d33d0f8152,6a5f873470aa288e1bf6d6dec9a30e6e141887722a462c2fe2773d3400ff8782,USDC
5274715ce0bc32df42a1868fe955114e1b1a22a744558f83b3cf409fc607b477,9d63f35909e84d089719f43fb40414052c4839a741e6c1771a81fbed6375d2a9,ETH
562d6becd392838f98834001eebdf74c4164aeccebbfc8e64b83b8f4de081590,9346e3ce3032729179fcaab4b8baae9fe0c320ccc6709edb99dd5dfe8bab441b,ADA
c14d46973b87b54abb9bcd4774783127299b040046505ae1e6984a05dd99459e,706b99b2659ff9ddddd6a0b1c5070c9dbfcd54b60bd97eabb8c5b0685b7ceb01,USDC
1ec7c2eb1f5aa1b90465ea89a2482a4c28417635fd0f44136d50fd20b1a05530,db5b99624b3beebf443825f18f9439dbba2c07b0349cd964564b2852f0c911a6,ETH
7a234b59782977e020219646dde4d4e09270fccfc36c2a56818b2a95eaf3fef6,e205acd871d7f09cfd17e134939f151d7a4ec7dd35131dadd2c543fb60849dea,GRT
93d19b7bab14c329876c01cc8aee08c0c89f19a7b621d2123b6d0b3fbf0a690c,392fb3cd04467f920b5c6b0f54b055d14cfa8b8d5b0662d5f8a45573c39d7420,SOL
cd83e992ece1dc6fe1ed7d8c1aaedb9e160e26b9cc9188fba73171b76bdb71dd,54f23cffdad6534cfd8f79a6e9383a415cb3d78e220aeb3ebf321dd7c9dc3394,ETH
f0ae54d0e305b0470e2bbce573e478787df8082e166622457acb05cb450f3f45,dbd3a1f60fa4cd5988992e47d535563ec44248919fea76cca8c6a6d0d527774c,LINK
41aa1f0a93acb27aacca56172aab78860f938a70789a28e01f3a4fa27cac4aae,d9ffea1a85f88b07eb27d657e67be8606d388c8cec1d13a3e92e6e610e2a827f,ADA
3b9bfb40068e8932bba1c96337829eddb60aa35f0f50dd828d76346aae3a0043,d0b214b778201d6778d13f6be8413a3f88e1cc7a6a37844aeb7f2bed7027e9b3,XBT
de4bdaa72977bfe9794e2105e14a5088c8249e57c169b734292598af193fc126,e205acd871d7f09cfd17e134939f151d7a4ec7dd35131dadd2c543fb60849dea,LTC
66c30b1298f2e439e2bfa83d4b285010cb420cb278a2f4acb829a43a9127cc84,e054e0b1369f65708a0f422276e341ff2cee1629d803cc2876677bc31c74212d,ZAR
93543b58520645637479e30176fb5dffe3eab52e2b863e666a83b53641c38170,4b8d54bc536dd45d1bbc6ed63d6bfadd683aa019e3a28731c0508b35e50481d5,XBT
786daa73e750f08e28dbfdbb831f4cb9b4240a10afbc5bf290c87193f9b8b8e2,d0d1f83bfaa3ca926b8993a2c07d226bb6cde65a3f2ff551bcb95ba9c967c0b7,AVAX
8d929491d8d26c6f7f4ced84d5cbed9d8c12bdf6505d3e542872f1bcd159ac7e,052ba300577c75bd4d3f03de50743ff58e1dc2de708457c9778a3a989c807d70,ETH
96505bdbaff0ad13520b29984d6d9da1939e001f5d02806117953f873b723911,96640b358a9e90c3b6526ee974fbe8ae8d288a335650e7a97619b24a149142ac,MATIC
328247f35452b8ebf0042a81f49bd15ee06038e84f29c826589047e8bca11873,d0082089e0b4acff381d2f01cc345aeb219cb1cf3e237a98ec81b6870804ef30,AVAX
2309e747b8a912e52ee019fb99675a1c1f9d0a1922b63357ff14347466ac8774,af7e97887ff8d47a83fa2a1196b6830175e6cc496cd10a7d788d7b988a070b6d,USDT
be4fa317bf0dd1da408acb8d54655d55e3e60c83268929ce0bdf3d85e9b1e24a,6e5c96a38e14d082215031c353dfc45649eed52f03e151ec4a6c6e157006bc5f,ZAR
70543fc8334f3558695360932373a7b3ba793add23a0c0c8552264d76c6eae78,29a6efbfa74db1f5008fb6ed27f8090fd51a5352d8cfc4381b66d66a9e7dcf82,XLM
e649a421a67c641ebf3456190e9545fb47e5fb1a311032308c331c0dbc24a901,d0d1f83bfaa3ca926b8993a2c07d226bb6cde65a3f2ff551bcb95ba9c967c0b7,DOT
de29ee224fde3cbed28d9fc20913c083eb041c7cfebbd570f6aa137129f5fb08,a0a17eddb300fd2f6d9a201755508382a370548543ed2296c890b2cb56226cee,MYR
38bb5e6623a94a78b33dc8dfea6db731626228ecafb11d01a141d8a25e2e2546,a8d92e4457e28fb047dabbef7d4fcb395197a5b7954c2a3989696acaa6e5c56e,MKR
b287e7e98928a874173dc5680558b4d738451a56a750cf1cdb93abf0d99db1f7,24a9fa84850c3a0f115b76c5aa4ed1e3666638ba9b4f2e1af736f9db700ac1c6,ALGO
8f99085fe7ce56237eeff7b132d7a44d02ec922027254dc05830df19703f29c6,594e380a9720bf26a8c76228c2791a2830bf4eccb3f7edf8dc6477e5f46fe3af,BCH
4ca1885f89f7632319c7a34c9a4d9c52321ddbc7658953ce35b072e221e6078d,d0b214b778201d6778d13f6be8413a3f88e1cc7a6a37844aeb7f2bed7027e9b3,ZAR
07306a4f8d7641e69a407ac2c08e08f9c59f716ce51d90294b46f3a681628d67,e5f45dc4f3da970c68211bc6d66b7a2cc779e23706b8fcbe5726a32068d4fa25,CRV
c21a558d9b856a65f08fc49f96772c62cde3c03a79690533ac0c247f350c9fcf,730e76843089ef41357c1cb76ee9c08216dc2477bc6348a8053b069f8412c95a,XBT
6f56b666bff5bafff5884da07dd097c605bc94526864f4a0cafca5c0c4e27d64,c337544c0902a10fec16cf7838808081b15cb139a92a32d24c5dcfa8b75b66bd,ZAR
bca1e5ef0ad64f24bca6a04c33b87b2855629083a0bcbe99e2f35e6d1916a178,aa7d666a1fd1dde94d6a08aefa071a460c4f6a8ce2d05bb56743fb399057debb,LTC
073e89c911b49dc53453525bab4df0a5c3031e4a372b0a7b45f864ac8781536d,bea3662213a4ebad6d696ed40739306875c4d74d27aa1cd30501b00b400338cb,NEAR
4db8717dd812c9580426598cd48b32feb009def58b4e3eaf697028dce6633f3a,0f0fdcaada19f2df518dab999e71fa9f89a10f7d21c8f1786bce3774b565716d,IDR
1c27116f1561811f8a00fb02c088989f25dbedfe67359f4c3f93866f9580cc30,392fb3cd04467f920b5c6b0f54b055d14cfa8b8d5b0662d5f8a45573c39d7420,GRT
9541e991f253bf35074c3b480251603f8780424f8af9dd668b69c424ecbb1e2b,c3552620fd8bd590c2aa905e549d85d05f65d08cbb079c76cfc458fda3e1032b,NGN
fee50a81e5586a7c0e2693de0dc3fcc50b827b1e5cc8bfe38d1cc24d81a59ea2,152756917289d2c9eb2b25881bc8a900ceb87f9315245b4e242a57a586568d89,XLM
4eae1eb982a4b414c17a6d8320870538a283535d8dc1757db0d845d0b33a69d5,2c45267ecf0f0ddcb81b973fc289bfb1ec072e1034b73b7fde9ec26f927e2610,XBT
f7a34f5af47b02c3ac6352ab381d5e0f3ee04a3774e31bc631348eefa4f6e952,d6f4f2e39b4545808af0b95e6cf68e342034e9021f7a9b2b2e9eb1884b10c7f2,BCH
5bf6dbec52c6965a6ff86c72475ddbf833c421c23b49ff9f826b009e95157c69,5b9bedd1599b0a267e963881431c7e4c9057dab37193dd4854d4903c96649a64,ETH
60c0cfac27bf1517b03f15d60871662e2230b9475527dd6f5c2d0f20b60c8655,fad9434b3e5202052e8c4730feaaefeeb59cdc2290730d3530a24380db91362d,ZAR
d97d256454e3735661f7d1784deeef543b2838d1c06bb98d8d70c0d2fc4976ac,02470cc023402c62fcf199274366184058b5e4f33151de331145832b5b43fbe1,XBT
25f629dd317da9ff9988c98c1b6e40253ffdf01832bf4b4d2552c19afcc6f59f,bea3662213a4ebad6d696ed40739306875c4d74d27aa1cd30501b00b400338cb,ADA
c53642e08941fb832caad9f49180b1199597b18adcd5ffd0ab20d665fe95b8f8,75d5f383bfb183511db134a5a5e0ce7e556442755bff12cc736d4e4d2298eb28,XBT
018c6125c7107b06790a6ca6921159ce0a704aae26890aa1d8289b9c3dfe3d4c,2df800e82c8171e5b52511b977b36d68d25317c03a54f7f76c5157fa00c0d126,XBT
1a2028f5705d6513ec50c2ffe5145b2a647f8827599d9dcab50196a518f9bc2d,58c697046b7a70340516ed9e0f1f691256d80c11ccd0c5ea5b8a950e64ac26af,ADA
7930f8bc901b54291105cb5b2ad62c71b369b99c63440853b18e218b8d0761ee,59089e712f0d004b4fd86a15b9ea775e82bf64bda91ed2360985f7675d432d1a,NGN
9cf42c9d116a0f7573703937522f1fb141b005f08fffe8d1030257d53331bf79,515c68b9257209edda0912424683042d867637b86c7cc184e0eff83f15ccf246,BCH
3cd42d89772ec4cad84cbcfb822347d302ac64bbc082ce396f67dfdf84d63675,b6b1b0652da0a01f54b75d0d7420d68e2e78f4ed228d00ce5c0e679cab47986b,LTC
7877ce2a74c4048d96f9d802fb1a3a725b154e3b7b2cf4ecfb9c41dfbd019f66,c8bb8459a6b787084142e42887dabfa6acf5ecd0b8c4b1dddfa3d6fcc1b91e6e,XBT
dfaeccb8b07a6be38e6af1ee67f98f9cecd753a7c00b6178ed7cecf3a8090424,e2eb871aa77d5b2952ea8a5c6a5df5b174e7c8a0f857c054996223e4df5645f4,JUP
fbfa418766bc54aa10d57ffc82fa289f3923928a8fabff115072022d77160d0c,154c788881cac9a2874c22e4a474a16f500a6263da9938343a0bff358a132c58,ETH
c7e7bdf4ad25521e01d4cefcf0fa620774e020c175ec60199448fa04aadfacda,2c6835711543868e450255ea7471167b2a551f7039310f1fae82919c281b2b02,TRX
626f421e898f1ab1925114c46a7767744fdbacc905b201d1dc2de010fe155f92,43ee7be9bcca31751defae6178c1e2727bc6e5d2bc46541ceee9aa85ed498e35,UNI
09c5d06e397e2d775f4caec3f65f1f5182b6d83b3387a238377ac759501081c8,71092108f8fbaad3fffd1c3b2c16f48d15d3dfb1487417065b704b077b40cb18,ETH
6da1f401cc020b26805f32c982df1422b754e497e1fffc33859aa68940a44826,af7e97887ff8d47a83fa2a1196b6830175e6cc496cd10a7d788d7b988a070b6d,ADA
cb5e4a0eeb03b68fe45fd1e8e11e640e9ddea5b187bef459b89e7e0a5bfef89d,7acef4ceae37330a39c19dcd3fd15c1b720de81468f6103faf99fd9986c33fdc,ATOM
ed0a2d06ef4d24c31c7afa50a889881a8c4744b4a5670b05badd44c730fa5668,5f3194dab73f76d30cdd0a959e673109a492bb94332b828d3c642bb47d810df5,USDC
0a133f0e38f5f03db71a2c4bfa5197cbb4f50a8a3d5df98b2100457f6aabb91b,e638dbe5e8f956b44b5ff338d1abb8367d746c95b2097206324a82d2f61e9929,LTC
53d74e10fd0bf35e3dac07795d4779bf0796c870fd41cc0da29322ec9d2f96ba,052ba300577c75bd4d3f03de50743ff58e1dc2de708457c9778a3a989c807d70,LINK
48e995122145d635cd9f9fded29ecdb1002ff70ac039b8e2bf2affd62e1dcaea,11e7c67270c1f71db785429732244d34aec3f4c115f11bcfbf18ed661b2c23c8,ETH
551a7ce23cc6b10f707e0bedb03465735a5b84b91f80347f161837165c0d9a88,d0082089e0b4acff381d2f01cc345aeb219cb1cf3e237a98ec81b6870804ef30,USDT
775dc1fbbf507dd5922a5af9c1187e6fcb47c64633161e5e761126b262146bc1,9346e3ce3032729179fcaab4b8baae9fe0c320ccc6709edb99dd5dfe8bab441b,ADA
855d76ec8a93ae685a4ef62592d74736125fd05106b219e60f795d1b2e5b11dc,152756917289d2c9eb2b25881bc8a900ceb87f9315245b4e242a57a586568d89,MYR
d73c0b3446fa1c3e1859ec60ade2a9a6c5578091c0d28fe51c4e66f5eafee78f,3780be2fee4a4737f85640d02eb981a63d56922c74d24e371c36bcba152d686a,UNI
5dd2c13d9da77ef90bb2c0cb7a4633f2b607444de6911f7a3b5e4baf5dea5ca8,4592f74653534f8b1cc1c6f9d211ccbb79a002875b57d69dd386fca658f80f64,SOL
c86b7600519051faa87e48ffeecb14f403354473a1465e155b9c8c290d2225b9,e2eb871aa77d5b2952ea8a5c6a5df5b174e7c8a0f857c054996223e4df5645f4,FTM
46a2952a4ae96390f63888dcdd3c1aa0ffd490f5be30d4e10616646a6c524d9b,60a37eba2642f9615e782190fcb50ed8cf896fbcf5edf835f9fdd267f1aa71fb,ZAR
c0ff2ca8a1d0d585abd07076ce6c8b2c24f7957f59b69669983a6cd527135330,af7e97887ff8d47a83fa2a1196b6830175e6cc496cd10a7d788d7b988a070b6d,DOT
7c0cc0ab6d4d15911e00821104d623754a6abef9241ef73478ae2541b3d0d599,8a8a62a0f1323a5ec5f206b22b858acbd7cbb617170ff5f5c4c244b779434a3b,BCH
5a026d325bdeb601f3ff389341287ec4b76f4c4947a7311ddf297f0437474d47,fad473986ba57b61600149cea47b062640af6726875e2069d9f0a234b2ba15cd,BCH
12ae641dc074481127947b5c1958446a88dc198e42936d447d70cd16ff269aad,e2eb871aa77d5b2952ea8a5c6a5df5b174e7c8a0f857c054996223e4df5645f4,UNI
f64ba53175c45c0cb9a465d319a6f9005b9f0472ce821818a5bb9c166b9c86bd,f32aa639cdd69d92321f1f8b218cda04975e82e0f6d79501ef6c6b66077081e8,XBT
e32b265b631ae89649b0966cda3f7f6e8db89e1db8f7508493026bd4fa9005be,ff58c49a64eda8055f1ef53200ce05dcf4390d8d5174bdb871634b5d6567ecd7,MKR
a259ce2c7b91dc13e435f8ca213f530b6b90f064e949444012d10ee7999203a7,392fb3cd04467f920b5c6b0f54b055d14cfa8b8d5b0662d5f8a45573c39d7420,USDT
d2949148ed7710a73c384d828a67d5afc715c4d50f1cd915c4b8b15f51b2c203,e2eb871aa77d5b2952ea8a5c6a5df5b174e7c8a0f857c054996223e4df5645f4,XLM
7d05a42ce8e010f409dab630d657296a045e43c53c2abf4962567abc3ef2c8c2,6c603dbc904f1baed7bec1cbc02621516470692315c8f62a3aa5b945fd199d6f,LINK
a51c6f5373fc170d84d117833910081aaae0082e39cbe613670bdea96a68f370,57cb883ca62475a0ea4ba6b5aba72c289d3b128690edd1f7fa34b98587ede92d,MYR
6f4f9d14e5635b341432220e104ff32f3418a159cc210f1e68b28541f081378d,65b5863e190a2ac3d5c4aa86b336d2a6b86200d3c5801f6e6f5e5b1bc4ee0fc5,BCH
22592f479e2f16ad2529519ff2b1acd1db112735a7dd9bb4513e7932bfd2bce7,9adf7af12a9bc676fee29dfc6b8353e9369541d36d200403a2429860444bc905,XBT
f57053029482b45a2734a4dd9dd637a0c8db62e9f61096ab63751bec1f368329,108521842882c936f8d2da00338336a1e4c15cc148bf67e0e27b96db86a43b81,ZAR
baa9a5e432941d20d231175a008bfbaa01e93af6623ab211ed6a1ae2a8a01434,d351dbf3cde7355595d1fc00a031ec46490d33d258c3ad417c557318d71e0640,ZAR
a9041074a091cc47008e362f60311d4ebb0a1bc201f9a0efe440f76ff04ff3bd,556dd19dfef67cd89f2c79d17beca741207c96f4b87d7ddcb59cb164d2166138,BCH
0d8f10bbdd74517845ddf9f8972cde0752a4ab6137657c6d6a818b816f101c09,c673ff9df7d9617b2b1d0859a2ca8dfab65774ca530e135cba83621a6bc59f5e,XBT
6adba73844723406c111c5162052cba42232f3d9952963727fc4d6aecdf3be8f,aa7d666a1fd1dde94d6a08aefa071a460c4f6a8ce2d05bb56743fb399057debb,NGN
a3b343d8f8849506ef181fbd4063fa5b043aa0d718f3cccdda22c723b06e558f,108521842882c936f8d2da00338336a1e4c15cc148bf67e0e27b96db86a43b81,XBT
91c0c4dea5e9ce090d0b743c42a06b52be363fd990c8cc11ec0ad937aa12e49c,397c2a31721f8ba2fbae508967bf6f614d930158eef88d90a75522ed66a6a5da,UNI
351c71794aa98c0b6ea2300b60ae1251703820aaffacaf89506912764b0445b9,d0d1f83bfaa3ca926b8993a2c07d226bb6cde65a3f2ff551bcb95ba9c967c0b7,LINK
3aac81237c2eda4dab64181a336811233619f2caf9c56501a4bf1119c8aaec54,54036bbaa1b1cbca27b154e9f6c7ad0fa198303e2f47d3f6260634f1c71ef34a,ETH
c34fab7ac84e849123eb2dc360a6758228b1b067c6590693a13cad514ff474ae,108521842882c936f8d2da00338336a1e4c15cc148bf67e0e27b96db86a43b81,LTC
1f282684c0d4f36d62ab49b9afc3c5563d148053baee758012c36d1a1d22f120,1ad542339d214e6dff99ee9f05982c3c989ecc5abaf8dc1d0d3d0df27827586e,BCH
f29ca3d4f4bfc438355e453808540f7229083264e240195a7f7eaf9d6a5e68b0,8c603e23d102470c281f168bdec93568a690cd79e9db2f771732d0d87057edfd,BCH
d28c33d02dd727f9fbca80b0daff2cea8af08606e1fc4ccab0cb021ed66be2bb,98e676e1ace9d75ec350077b51d409c959585c0edf79f5d67e11f3955e844a1e,BCH
84cdd80a8b82952f8126e6d3fb662021c66c1cdcf98c08976c2c883c36d73d8d,aab8b3fbe048425efd2184426b63102fc646a62d9bf466711663168c6ee0fa19,ETH
b8c9011df47101f033647d1750c9671545937aca43c0ab1623c8609263e50e8a,a8d92e4457e28fb047dabbef7d4fcb395197a5b7954c2a3989696acaa6e5c56e,ADA
af37f39328125624c6498d0c004dd5ca4f82c85df67a0e5b9b8fa1f76933222b,e11fdbf4a2548bcd1995d8e1d805de71954ff6f1c30886df7be567a40a2d152a,XBT
581fee401b7008b46f48e37df9764c952eae18e0c136983fc3ccf83c39cb22f2,dd23bc107c88dd6af88aeafd85a08f47fd1ca57590a45cd4d536eedb6f2f722b,XBT
77d567cdadba1fd68c7f9c5eb40b3eba4e5efd486ba688a5687972931ec31a90,4a9719dcf079fc7174ded39f1619527fab1dd847cb3160a23aaff31797f344ac,ETH
4652567d548258a4eedfabb74df4de24c015c7238ed381f5b320d93941dec811,e2eb871aa77d5b2952ea8a5c6a5df5b174e7c8a0f857c054996223e4df5645f4,SAND
6d7296cd8019ed6840c1d66d4c68b3c06b2be83942ea338caf52394aaa7d9f0f,9346e3ce3032729179fcaab4b8baae9fe0c320ccc6709edb99dd5dfe8bab441b,LTC
001f740ce514b8102a31e9c8d24082b6340adb0d072ded101a4b07ebb48c177d,751a1a5e595dbca992992b26317a0b7ff765b3a5e8c14d1778e652936dba606a,ZAR
45ecc0a73b51dccfce67b6e0fad705aeb93b7aae539109520470f2d2cb6884da,c0dcd8776f6c17906e77d51e71fbd244549b6b2208d54ea1ba5b59445f43b55c,ZAR
3f9c4c717830a69c051e002ec4eed4a736a881181a64ae3d40edb385c28e3e4f,bea3662213a4ebad6d696ed40739306875c4d74d27aa1cd30501b00b400338cb,XRP
fa709b43a31100c6234c912ee007069b5cce342dcb58696afe00325ed27b5146,b2e43c084524856c25b53256cf162abf23608f7317c2ac00aa9d37b720e3f41c,XRP
6b9e9e48b4d7569f647c1a39b0b02f04b69ce6e9139bedff9e35b58443a2fa51,677ba3512a3f2f61dbdfd40672f04263f0e77694318b848bc7352e83d5a75507,AAVE
a7ab64623b70222e61b2a1f61714504b4ee9f7af3fcbe94fa929729c38b02c0c,0b020a6c6410f656e4c58880329f3480a1ee7efd80e3e72e81bdaa85df471a2e,XRP
8590c52a7aadba38ce9c3b1e46f5f279881df8b88ed30ae4b046b0661a0565fb,a8d92e4457e28fb047dabbef7d4fcb395197a5b7954c2a3989696acaa6e5c56e,SOL
15c905a933340be27868fc219bb718b2a0d23ce15e00eaff5e6426bf6da1925d,92b971b3f4173bd3cff76d7bdf3a051f873c8947fdc5ee959a334f455ae8caf2,ZAR
b0d05a7d619f2b70113911ba586143f98f11156347804bc78c9be41a7b01b407,f7c0cb724ac158d4664257127dd34e23574aba070218917809594efe4516fb26,XRP
255d42093d7688d27614dac62238d521052b8d364ccaa10731ff02c5a4b213c9,e638dbe5e8f956b44b5ff338d1abb8367d746c95b2097206324a82d2f61e9929,ETH
95364c91f70b4439d1e6d5a4a6500a0e8b78c31726f322260c560911d3be6376,017382c2eee7d0ca4b8e5589eabd60e2405880404b0a99e0a3c8c1c1ce3fd8c2,GRT
69240c34c0c79e44b2866a6f5f8bf788b6dbcf1613335eaad70a289d7e3f8293,2c45267ecf0f0ddcb81b973fc289bfb1ec072e1034b73b7fde9ec26f927e2610,ETH
