id,created_at,base_currency,counter_currency,bid_user_id,ask_user_id,volume
1125899908504072,2020-03-07T17:02:56.836Z,XBT,MYR,c54a1ded9e86dc90045a57debe390a2d0ef1ffc2f4f33bb875ae3623f0155663,9af41b84c0500648afb96e28fe45dc84782febbbc743ba7bce6bd61bd5ab0467,0.000500000000000000
1125899908507584,2020-03-09T07:39:56.744Z,XBT,MYR,764bd1a0d05fab22ff11852469d4715029b3487271c70e96ab98d0f9aa2b065d,9af41b84c0500648afb96e28fe45dc84782febbbc743ba7bce6bd61bd5ab0467,0.010000000000000000
1125899908524107,2020-03-16T03:10:33.862Z,XBT,MYR,482268bf04acbc33a5d6a8ca3b2cfae19ae588c516b4d1c946e6c83c4a1ec20a,9af41b84c0500648afb96e28fe45dc84782febbbc743ba7bce6bd61bd5ab0467,0.001300000000000000
1125899908533770,2020-03-20T11:38:42.37Z,XBT,MYR,9af41b84c0500648afb96e28fe45dc84782febbbc743ba7bce6bd61bd5ab0467,845131302f53899b6ef6d695a5115ebab7cf29a276fe1fbfafe7f006eb3dad9e,0.006220000000000000
1125899908535527,2020-03-21T06:05:57.36Z,XBT,MYR,ed7a1fc9a24070503ad2a69e0a7ec0a27eb3f1c8ac2f738bc3596cda4cec9a66,9af41b84c0500648afb96e28fe45dc84782febbbc743ba7bce6bd61bd5ab0467,0.110000000000000000
1125899908537891,2020-03-23T02:43:14.069Z,XBT,MYR,b432b40d0dab2c8976075df4d5d84e5156d02d50089b7a2954f9b0698af210db,9af41b84c0500648afb96e28fe45dc84782febbbc743ba7bce6bd61bd5ab0467,0.084980000000000000
1125899908538468,2020-03-23T09:18:18.003Z,XBT,MYR,4906b44f32840270c2e32704b8672b81132ced594c50ae4175cfb14356e5ecea,9af41b84c0500648afb96e28fe45dc84782febbbc743ba7bce6bd61bd5ab0467,0.187320000000000000
1125899908538980,2020-03-23T13:06:28.545Z,XBT,MYR,9af41b84c0500648afb96e28fe45dc84782febbbc743ba7bce6bd61bd5ab0467,4cc8c4fb7a333e29420779785c264b23c44d2a2cf3f326307bfe1317b9d989cf,0.004695000000000000
1125899908546135,2020-03-28T04:27:06.491Z,XBT,MYR,f8a3af20e5e4b2b856e55c81ef3b9e77408a72b1dd46449bb8f29d6762a643b7,9af41b84c0500648afb96e28fe45dc84782febbbc743ba7bce6bd61bd5ab0467,0.033000000000000000
4222124650663405,2020-02-20T06:31:22.665Z,ETH,MYR,9016b21928ed542f5e076b8b3fc5d5e036e3359627b924eca2d76ce5c43c1851,9af41b84c0500648afb96e28fe45dc84782febbbc743ba7bce6bd61bd5ab0467,0.100000000000000000
4222124650663814,2020-02-24T16:18:47.182Z,ETH,MYR,9e8797273dec0453a59e5d306d2838cb96a7b5474122f1eb8814e9af6d332b31,9af41b84c0500648afb96e28fe45dc84782febbbc743ba7bce6bd61bd5ab0467,0.100000000000000000
4222124650664734,2020-02-28T07:35:50.12Z,ETH,MYR,1bcebb24b8ef475543e99eed331ea5ab86b03d8df786c9bb12c080dada36e257,9af41b84c0500648afb96e28fe45dc84782febbbc743ba7bce6bd61bd5ab0467,5.880000000000000000
4222124650666533,2020-03-12T10:42:07.628Z,ETH,MYR,489892a511385e3551d0b3d1679e6ccd99c84d668fd73742882eaa480417d1a9,9af41b84c0500648afb96e28fe45dc84782febbbc743ba7bce6bd61bd5ab0467,0.150000000000000000
281474984319030,2020-02-01T06:20:00.803Z,XBT,ZAR,3795b87d5a77123f4a3be8504f91f61b82bf4a915084a81de9d2ccecc1a28045,c3ede055f4cd5a5c86ac3c1a24ba46b6b042f20cb7353b9194e602685636897a,0.027652000000000000
281474984319055,2020-02-01T06:31:29.198Z,XBT,ZAR,3795b87d5a77123f4a3be8504f91f61b82bf4a915084a81de9d2ccecc1a28045,c3ede055f4cd5a5c86ac3c1a24ba46b6b042f20cb7353b9194e602685636897a,0.009418000000000000
3377699720613700,2020-03-07T13:39:04.376Z,ETH,ZAR,3795b87d5a77123f4a3be8504f91f61b82bf4a915084a81de9d2ccecc1a28045,c3ede055f4cd5a5c86ac3c1a24ba46b6b042f20cb7353b9194e602685636897a,0.300433000000000000
281474984319030,2020-02-01T06:20:00.803Z,XBT,ZAR,3795b87d5a77123f4a3be8504f91f61b82bf4a915084a81de9d2ccecc1a28045,c3ede055f4cd5a5c86ac3c1a24ba46b6b042f20cb7353b9194e602685636897a,0.027652000000000000
281474984319055,2020-02-01T06:31:29.198Z,XBT,ZAR,3795b87d5a77123f4a3be8504f91f61b82bf4a915084a81de9d2ccecc1a28045,c3ede055f4cd5a5c86ac3c1a24ba46b6b042f20cb7353b9194e602685636897a,0.009418000000000000
1125899908444169,2020-01-14T16:25:47.356Z,XBT,MYR,95d1b9fabac1ed5cda3e513690d1db9b89b6b94af63684550db2c5947eaf0957,af15946e40d45176530c2f0e98d0ec7466554d4367d0b8482b6b3a557cbfe50d,0.003000000000000000
1407374885942696,2020-03-14T10:36:22.395Z,XBT,NGN,f12f0eb22e3fb6963683ea3cfdcd884e0754d39adda22d3192f687ab025285b2,3795b87d5a77123f4a3be8504f91f61b82bf4a915084a81de9d2ccecc1a28045,0.020000000000000000
1407374885947343,2020-03-15T14:53:29.788Z,XBT,NGN,f12f0eb22e3fb6963683ea3cfdcd884e0754d39adda22d3192f687ab025285b2,9337fe417b774e137c22247eb05915c74266d33a8921774f2a54b2ae0d08a406,0.002494000000000000
1407374885949334,2020-03-16T06:00:59.918Z,XBT,NGN,f12f0eb22e3fb6963683ea3cfdcd884e0754d39adda22d3192f687ab025285b2,3795b87d5a77123f4a3be8504f91f61b82bf4a915084a81de9d2ccecc1a28045,0.005694000000000000
1407374885960143,2020-03-18T05:36:45.798Z,XBT,NGN,f12f0eb22e3fb6963683ea3cfdcd884e0754d39adda22d3192f687ab025285b2,3795b87d5a77123f4a3be8504f91f61b82bf4a915084a81de9d2ccecc1a28045,0.074116000000000000
2251799815865926,2020-02-16T15:48:12.751Z,ETH,XBT,f12f0eb22e3fb6963683ea3cfdcd884e0754d39adda22d3192f687ab025285b2,3795b87d5a77123f4a3be8504f91f61b82bf4a915084a81de9d2ccecc1a28045,0.050000000000000000
281474984524100,2020-03-16T12:46:41.698Z,XBT,ZAR,3795b87d5a77123f4a3be8504f91f61b82bf4a915084a81de9d2ccecc1a28045,7682e09f4f73927540f9eb51c5a77fb29c02dd4004afc978a07e38962f563aa3,0.006341000000000000
1688849860705032,2020-03-14T08:21:32.697Z,XBT,IDR,02c87beda788ebd586d41e31b7f3f9b7088e93151c59b4ce61d16cf7d2212b89,40844f23da5b73bb84c65e2c5476545485874c1b13dd14f810dda982bf3f13d2,0.000500000000000000
281474984409684,2020-02-23T07:32:21.551Z,XBT,ZAR,1573a69edab87584281237ad74ee817b6d1370a97081e63b8ac313949874bd1e,3795b87d5a77123f4a3be8504f91f61b82bf4a915084a81de9d2ccecc1a28045,0.005517000000000000
281474984409878,2020-02-23T09:13:02.842Z,XBT,ZAR,1573a69edab87584281237ad74ee817b6d1370a97081e63b8ac313949874bd1e,3795b87d5a77123f4a3be8504f91f61b82bf4a915084a81de9d2ccecc1a28045,0.003231000000000000
281474984281784,2020-01-22T21:14:34.457Z,XBT,ZAR,3c8b66a3e678ea924d50e2c1613a20b3eed7c74363267ff73da899290bdf3677,b79426a7ed7f5c05de1becee11c015161380879289b5879d862129769abadeec,0.131893000000000000
1125899908467856,2020-02-09T01:03:37.437Z,XBT,MYR,7f94fb7b8956eb13631825ac272ea0a6f23a8d67c0c0144b17ac834d917a70a5,98ddb3891a6d96f6b0516e4b1e52f8074e620cfd8996755d6d701bab3135cd5f,0.035575000000000000
3940649673950476,2020-01-05T09:29:28.435Z,ETH,NGN,3987cc0f7343f028554ace6fcf9ed327f5444b4d975c6f81432bf22dbf55a6b2,eed8cd786dce1d3a354055e29cc8f533b7e79c0edda5c241210cc711d328b729,0.009000000000000000
3377699720593394,2020-02-06T21:15:28.055Z,ETH,ZAR,49e40f43408b19754aff5c5313b299b4a42732e78a03d4723e0b370110fd4e9d,b975890ab48cbc409a88a4e7c4d4f3141bf41b203b56dc86fc2f9c42d20082d8,0.257476000000000000
2251799815897640,2020-03-08T07:32:40.444Z,ETH,XBT,d6b8087a58a11d25380474b3cb0cd229a9eb352da22f5fdb2da27be505223d80,385316246da2f189f0d5ba4c70a73d955827d8f7a790142f80f192fe3e2f8fee,0.080000000000000000
2251799815901740,2020-03-10T10:19:34.736Z,ETH,XBT,c53d673e1681cd40bad07033a99fce2d16264d7be211c82d3b72b8a159612048,385316246da2f189f0d5ba4c70a73d955827d8f7a790142f80f192fe3e2f8fee,0.060000000000000000
1688849860679778,2020-01-17T14:19:25.089Z,XBT,IDR,0ed223dbed73bf030257d92b7c071c27ea8d65e592de41ccb24e5d5df089d760,a961ea537ffc5f38a1ec56e9860ac6a5b02547b1e23c37b54c9673c264c07b55,0.013358000000000000
281474984520913,2020-03-16T07:25:24.995Z,XBT,ZAR,92e782151510051a19a44f73236de9b75d4b91adcae43829c676a17b107a4ab7,e38c0d2a6b682c9033fff7228acb39740847fb95b57c9a213c018d3c06cbf88d,0.450754000000000000
281474984314073,2020-01-31T02:56:02.051Z,XBT,ZAR,3795b87d5a77123f4a3be8504f91f61b82bf4a915084a81de9d2ccecc1a28045,d01d4c128669d7c148db08bbd2a9d9f31ad6e2aed83b1e248ec4f77b12a715a6,0.008505000000000000
281474984604138,2020-03-30T07:46:53.572Z,XBT,ZAR,3795b87d5a77123f4a3be8504f91f61b82bf4a915084a81de9d2ccecc1a28045,d01d4c128669d7c148db08bbd2a9d9f31ad6e2aed83b1e248ec4f77b12a715a6,0.013220000000000000
1407374885901481,2020-03-05T12:41:58.935Z,XBT,NGN,acee5e79a93b71576e655807242eaf829587f15576c5449716fcccf84ad27034,3785f22bec715f95dabc3dd480115f08b007e030b934d6fe881191987c57d866,0.007000000000000000
1125899908467856,2020-02-09T01:03:37.437Z,XBT,MYR,7f94fb7b8956eb13631825ac272ea0a6f23a8d67c0c0144b17ac834d917a70a5,98ddb3891a6d96f6b0516e4b1e52f8074e620cfd8996755d6d701bab3135cd5f,0.035575000000000000
1407374885707513,2020-01-04T11:25:41.532Z,XBT,NGN,3795b87d5a77123f4a3be8504f91f61b82bf4a915084a81de9d2ccecc1a28045,b319dca9125d6d771902f63b0b89f8ed9cbac239aceb19cf36690b3f20c3759c,0.001867000000000000
1407374885853374,2020-02-20T18:14:26.354Z,XBT,NGN,3795b87d5a77123f4a3be8504f91f61b82bf4a915084a81de9d2ccecc1a28045,b319dca9125d6d771902f63b0b89f8ed9cbac239aceb19cf36690b3f20c3759c,0.004993000000000000
281474984328912,2020-02-04T07:44:47.019Z,XBT,ZAR,e83536b0785c5cc63fb788932c70e7e445994e3e905874185f1399060fcfd07c,2aad73695c3d65942275d29ec9c32a053198f37dc85318a2371edbc40a01f4e9,0.001000000000000000
281474984391984,2020-02-18T11:27:55.903Z,XBT,ZAR,42c22d0760eb017843442ac3b43be73d94e3db1cb9b842e976354d009e35794e,a9267a3f225bcf145cb594629cd2737fbb511263600ab9b8c4c46abe68f0df02,0.029000000000000000
1125899908474913,2020-02-13T07:41:05.788Z,XBT,MYR,dd6afe4a9ef4435f4d1dfeb1d26a7a33db3313d024964e58055eea9721af64ac,3795b87d5a77123f4a3be8504f91f61b82bf4a915084a81de9d2ccecc1a28045,0.001860000000000000
1125899908488898,2020-02-23T20:04:01.25Z,XBT,MYR,a64b120f615339fdb1834c6e6f1ec345ea1a33db5faa044cb431b32c1eae43ad,dd6afe4a9ef4435f4d1dfeb1d26a7a33db3313d024964e58055eea9721af64ac,0.005000000000000000
281474984561366,2020-03-21T11:14:01.937Z,XBT,ZAR,85ef069b9d71ab0ee106c5bf84d0748d8cc52c8feacdb8dfa7cc408c5388cf46,3795b87d5a77123f4a3be8504f91f61b82bf4a915084a81de9d2ccecc1a28045,0.003607000000000000
2251799815866173,2020-02-16T16:49:39.461Z,ETH,XBT,e054e0b1369f65708a0f422276e341ff2cee1629d803cc2876677bc31c74212d,7a0aed6ba73b80068558bba25067b433d90b3c860acb073371eafe210f8475ac,0.020000000000000000
2251799815866173,2020-02-16T16:49:39.461Z,ETH,XBT,e054e0b1369f65708a0f422276e341ff2cee1629d803cc2876677bc31c74212d,7a0aed6ba73b80068558bba25067b433d90b3c860acb073371eafe210f8475ac,0.020000000000000000
281474984561366,2020-03-21T11:14:01.937Z,XBT,ZAR,85ef069b9d71ab0ee106c5bf84d0748d8cc52c8feacdb8dfa7cc408c5388cf46,3795b87d5a77123f4a3be8504f91f61b82bf4a915084a81de9d2ccecc1a28045,0.003607000000000000
1407374885818030,2020-02-11T14:30:04.214Z,XBT,NGN,1f9014495fc72052576835264b0c3f3247cee98c1b4a4cf37b8a938b26f07e32,3144e90aa355323cdf6c25d6916a00753bcb0d577eb38965faffd89d4fc69506,0.005527000000000000
1407374885942696,2020-03-14T10:36:22.395Z,XBT,NGN,f12f0eb22e3fb6963683ea3cfdcd884e0754d39adda22d3192f687ab025285b2,3795b87d5a77123f4a3be8504f91f61b82bf4a915084a81de9d2ccecc1a28045,0.020000000000000000
1407374885947343,2020-03-15T14:53:29.788Z,XBT,NGN,f12f0eb22e3fb6963683ea3cfdcd884e0754d39adda22d3192f687ab025285b2,9337fe417b774e137c22247eb05915c74266d33a8921774f2a54b2ae0d08a406,0.002494000000000000
1407374885949334,2020-03-16T06:00:59.918Z,XBT,NGN,f12f0eb22e3fb6963683ea3cfdcd884e0754d39adda22d3192f687ab025285b2,3795b87d5a77123f4a3be8504f91f61b82bf4a915084a81de9d2ccecc1a28045,0.005694000000000000
1407374885960143,2020-03-18T05:36:45.798Z,XBT,NGN,f12f0eb22e3fb6963683ea3cfdcd884e0754d39adda22d3192f687ab025285b2,3795b87d5a77123f4a3be8504f91f61b82bf4a915084a81de9d2ccecc1a28045,0.074116000000000000
281474984230086,2020-01-08T07:38:39.146Z,XBT,ZAR,3d3ea7e70902fc198124dc4583b18a79dee170944fb24abdebb3eb3e24e34554,a56f402ec058fa7927806cc0eb43ae30ce7d097bd7f9ac42b8c86f8e2a91fd70,0.003163000000000000
281474984484685,2020-03-11T15:52:55.973Z,XBT,ZAR,3795b87d5a77123f4a3be8504f91f61b82bf4a915084a81de9d2ccecc1a28045,a56f402ec058fa7927806cc0eb43ae30ce7d097bd7f9ac42b8c86f8e2a91fd70,0.005519000000000000
1407374885798196,2020-02-05T18:56:59.239Z,XBT,NGN,3795b87d5a77123f4a3be8504f91f61b82bf4a915084a81de9d2ccecc1a28045,8a8a62a0f1323a5ec5f206b22b858acbd7cbb617170ff5f5c4c244b779434a3b,0.001324000000000000
281474984294026,2020-01-27T03:12:07.404Z,XBT,ZAR,c673ff9df7d9617b2b1d0859a2ca8dfab65774ca530e135cba83621a6bc59f5e,3795b87d5a77123f4a3be8504f91f61b82bf4a915084a81de9d2ccecc1a28045,0.000751000000000000
281474984487493,2020-03-12T06:34:47.458Z,XBT,ZAR,c673ff9df7d9617b2b1d0859a2ca8dfab65774ca530e135cba83621a6bc59f5e,e0e932ef797ed439f53de63f42fd1e610d81bb42c35c2463733277d498a65c92,0.200000000000000000
281474984503302,2020-03-13T08:19:05.857Z,XBT,ZAR,3795b87d5a77123f4a3be8504f91f61b82bf4a915084a81de9d2ccecc1a28045,c673ff9df7d9617b2b1d0859a2ca8dfab65774ca530e135cba83621a6bc59f5e,0.067930000000000000
281474984540345,2020-03-18T20:05:08.329Z,XBT,ZAR,c673ff9df7d9617b2b1d0859a2ca8dfab65774ca530e135cba83621a6bc59f5e,3795b87d5a77123f4a3be8504f91f61b82bf4a915084a81de9d2ccecc1a28045,0.000853000000000000
2251799815897640,2020-03-08T07:32:40.444Z,ETH,XBT,d6b8087a58a11d25380474b3cb0cd229a9eb352da22f5fdb2da27be505223d80,385316246da2f189f0d5ba4c70a73d955827d8f7a790142f80f192fe3e2f8fee,0.080000000000000000
2251799815901740,2020-03-10T10:19:34.736Z,ETH,XBT,c53d673e1681cd40bad07033a99fce2d16264d7be211c82d3b72b8a159612048,385316246da2f189f0d5ba4c70a73d955827d8f7a790142f80f192fe3e2f8fee,0.060000000000000000
3377699720612790,2020-03-06T02:33:04.266Z,ETH,ZAR,385316246da2f189f0d5ba4c70a73d955827d8f7a790142f80f192fe3e2f8fee,a961ea537ffc5f38a1ec56e9860ac6a5b02547b1e23c37b54c9673c264c07b55,0.002600000000000000
281474984240384,2020-01-10T15:11:21.925Z,XBT,ZAR,203a430ced54055741181eb858d487adadabb2a966b5f52bee4e256384316562,62138b273b40df7f4044bd866d153a8195382247658895e23c1d6b3d7b017f8e,0.010845000000000000
281474984294026,2020-01-27T03:12:07.404Z,XBT,ZAR,c673ff9df7d9617b2b1d0859a2ca8dfab65774ca530e135cba83621a6bc59f5e,3795b87d5a77123f4a3be8504f91f61b82bf4a915084a81de9d2ccecc1a28045,0.000751000000000000
281474984487493,2020-03-12T06:34:47.458Z,XBT,ZAR,c673ff9df7d9617b2b1d0859a2ca8dfab65774ca530e135cba83621a6bc59f5e,e0e932ef797ed439f53de63f42fd1e610d81bb42c35c2463733277d498a65c92,0.200000000000000000
281474984503302,2020-03-13T08:19:05.857Z,XBT,ZAR,3795b87d5a77123f4a3be8504f91f61b82bf4a915084a81de9d2ccecc1a28045,c673ff9df7d9617b2b1d0859a2ca8dfab65774ca530e135cba83621a6bc59f5e,0.067930000000000000
281474984540345,2020-03-18T20:05:08.329Z,XBT,ZAR,c673ff9df7d9617b2b1d0859a2ca8dfab65774ca530e135cba83621a6bc59f5e,3795b87d5a77123f4a3be8504f91f61b82bf4a915084a81de9d2ccecc1a28045,0.000853000000000000
1125899908539735,2020-03-24T02:55:22.669Z,XBT,MYR,3795b87d5a77123f4a3be8504f91f61b82bf4a915084a81de9d2ccecc1a28045,e13f6bd5ab81afb09c5cede21f980ae69689261fcba2a0fa790510fbc73758c8,0.020000000000000000
281474984385271,2020-02-17T03:25:51.091Z,XBT,ZAR,6b09004b5f63d28107e7900de56499fe224679edf97def7ea6ff3e5217281b6f,3795b87d5a77123f4a3be8504f91f61b82bf4a915084a81de9d2ccecc1a28045,0.023644000000000000
281474984230086,2020-01-08T07:38:39.146Z,XBT,ZAR,3d3ea7e70902fc198124dc4583b18a79dee170944fb24abdebb3eb3e24e34554,a56f402ec058fa7927806cc0eb43ae30ce7d097bd7f9ac42b8c86f8e2a91fd70,0.003163000000000000
281474984484685,2020-03-11T15:52:55.973Z,XBT,ZAR,3795b87d5a77123f4a3be8504f91f61b82bf4a915084a81de9d2ccecc1a28045,a56f402ec058fa7927806cc0eb43ae30ce7d097bd7f9ac42b8c86f8e2a91fd70,0.005519000000000000
3940649673950476,2020-01-05T09:29:28.435Z,ETH,NGN,3987cc0f7343f028554ace6fcf9ed327f5444b4d975c6f81432bf22dbf55a6b2,eed8cd786dce1d3a354055e29cc8f533b7e79c0edda5c241210cc711d328b729,0.009000000000000000
2251799815865926,2020-02-16T15:48:12.751Z,ETH,XBT,f12f0eb22e3fb6963683ea3cfdcd884e0754d39adda22d3192f687ab025285b2,3795b87d5a77123f4a3be8504f91f61b82bf4a915084a81de9d2ccecc1a28045,0.050000000000000000
3377699720613700,2020-03-07T13:39:04.376Z,ETH,ZAR,3795b87d5a77123f4a3be8504f91f61b82bf4a915084a81de9d2ccecc1a28045,c3ede055f4cd5a5c86ac3c1a24ba46b6b042f20cb7353b9194e602685636897a,0.300433000000000000
1125899908525763,2020-03-16T10:13:06.573Z,XBT,MYR,adf3f366fc06c9d89a446af6f041f0aa147f862a2b84f027ffd7bbab74ea5faf,3795b87d5a77123f4a3be8504f91f61b82bf4a915084a81de9d2ccecc1a28045,0.000900000000000000
281474984367301,2020-02-12T17:08:09.127Z,XBT,ZAR,3795b87d5a77123f4a3be8504f91f61b82bf4a915084a81de9d2ccecc1a28045,40264a9f5f13f46ebe206e49c59a5b01c594769aa7e76d45e5f6b23741b6f87b,0.005500000000000000
281474984392213,2020-02-18T12:40:09.681Z,XBT,ZAR,3795b87d5a77123f4a3be8504f91f61b82bf4a915084a81de9d2ccecc1a28045,40264a9f5f13f46ebe206e49c59a5b01c594769aa7e76d45e5f6b23741b6f87b,0.003255000000000000
281474984392253,2020-02-18T12:56:25.651Z,XBT,ZAR,3795b87d5a77123f4a3be8504f91f61b82bf4a915084a81de9d2ccecc1a28045,40264a9f5f13f46ebe206e49c59a5b01c594769aa7e76d45e5f6b23741b6f87b,0.006510000000000000
281474984473438,2020-03-09T10:52:08.18Z,XBT,ZAR,3795b87d5a77123f4a3be8504f91f61b82bf4a915084a81de9d2ccecc1a28045,40264a9f5f13f46ebe206e49c59a5b01c594769aa7e76d45e5f6b23741b6f87b,0.001481000000000000
281474984532728,2020-03-17T15:00:49.068Z,XBT,ZAR,b0b74e94021d7f9530af4a0a6abf7bbd6b25162ea2e1e814b2c1750276eab6a0,40264a9f5f13f46ebe206e49c59a5b01c594769aa7e76d45e5f6b23741b6f87b,0.018808000000000000
281474984377491,2020-02-14T15:59:01.005Z,XBT,ZAR,3795b87d5a77123f4a3be8504f91f61b82bf4a915084a81de9d2ccecc1a28045,f32aa639cdd69d92321f1f8b218cda04975e82e0f6d79501ef6c6b66077081e8,0.031250000000000000
281474984579004,2020-03-24T17:06:13.204Z,XBT,ZAR,00f22e93542e9563c286e193eb9811ac40bac377d79dd8685a2bea08d783cce9,f32aa639cdd69d92321f1f8b218cda04975e82e0f6d79501ef6c6b66077081e8,0.002404000000000000
1125899908450949,2020-01-23T09:06:16.025Z,XBT,MYR,c8ce24d4c3cb45950347ca1224e0df6e2287dc072978836d16a3a764cbea4b0e,9af41b84c0500648afb96e28fe45dc84782febbbc743ba7bce6bd61bd5ab0467,0.045000000000000000
1125899908476713,2020-02-14T05:52:44.638Z,XBT,MYR,37ecd53963f6fdd6d596f206891fd1b0eb7e105449bcc1642b0f6139acff106a,9af41b84c0500648afb96e28fe45dc84782febbbc743ba7bce6bd61bd5ab0467,0.011790000000000000
1125899908481669,2020-02-17T12:21:10.629Z,XBT,MYR,3795b87d5a77123f4a3be8504f91f61b82bf4a915084a81de9d2ccecc1a28045,9af41b84c0500648afb96e28fe45dc84782febbbc743ba7bce6bd61bd5ab0467,0.024732000000000000
1125899908491247,2020-02-25T15:22:10.477Z,XBT,MYR,3795b87d5a77123f4a3be8504f91f61b82bf4a915084a81de9d2ccecc1a28045,9af41b84c0500648afb96e28fe45dc84782febbbc743ba7bce6bd61bd5ab0467,0.005019000000000000
1125899908494934,2020-02-27T09:34:02.66Z,XBT,MYR,d4f831ebb7a61979ab7022366d67758135c78d76eb72ac33aa3d3dc5c892a3ff,9af41b84c0500648afb96e28fe45dc84782febbbc743ba7bce6bd61bd5ab0467,0.020000000000000000
1125899908496106,2020-02-28T07:48:49.346Z,XBT,MYR,bbf687be0f8f1e1ca3bb471623e7d24d1f163bf02314f30fd524162bd69fde31,9af41b84c0500648afb96e28fe45dc84782febbbc743ba7bce6bd61bd5ab0467,0.002500000000000000
1125899908504072,2020-03-07T17:02:56.836Z,XBT,MYR,c54a1ded9e86dc90045a57debe390a2d0ef1ffc2f4f33bb875ae3623f0155663,9af41b84c0500648afb96e28fe45dc84782febbbc743ba7bce6bd61bd5ab0467,0.000500000000000000
1125899908507584,2020-03-09T07:39:56.744Z,XBT,MYR,764bd1a0d05fab22ff11852469d4715029b3487271c70e96ab98d0f9aa2b065d,9af41b84c0500648afb96e28fe45dc84782febbbc743ba7bce6bd61bd5ab0467,0.010000000000000000
